from_fua;to_fua;time;weight
2304;85;0;1927200
2305;1397;0;1085601
2305;1427;0;17117700
2305;1600;0;49300
2305;2114;0;297315.25
2305;2374;0;233400
2305;242;0;6921800
2305;2637;0;2400
2305;2702;0;96300
2305;3099;0;111600
2305;310;0;300
2305;3147;0;2818200
2305;3300;0;28200
2305;3799;0;5352000
2305;4158;0;188500
2305;4159;0;3617883.45
2305;4426;0;1053300
2305;4736;0;840000
2305;5024;0;21800
2305;5087;0;37384400
2305;5236;0;11073400
2305;5254;0;1078800
2305;5288;0;103781517.04
2305;689;0;342200
2305;955;0;1e+05
2305;964;0;1255916
2312;1006;0;131005
2312;1132;0;2552400
2312;1336;0;48831.38
2312;148;0;2200
2312;1600;0;204971343.6
2312;1623;0;0
2312;1690;0;289740
2312;1863;0;700
2312;1943;0;4665530
2312;2094;0;186864
2312;2242;0;26635617
2312;2663;0;53800
2312;2702;0;1356100
2312;2710;0;17307.5
2312;2725;0;4391900
2312;2832;0;11933.93
2312;2891;0;1281100
2312;3002;0;103224
2312;3016;0;9600
2312;3157;0;641050
2312;3171;0;113700
2312;3222;0;113300
2312;3259;0;11790
2312;3360;0;392770
2312;3881;0;18400
2312;4523;0;279050
2312;4771;0;117100
2312;4813;0;346400
2312;535;0;2396100
2312;85;0;11379500
2312;964;0;753520
2324;1064;0;30000
2324;1121;0;95700
2324;114;0;0
2324;1529;0;218856.22
2324;1600;0;105660
2324;2107;0;2690900
2324;2112;0;384500
2324;2181;0;44028800
2324;2397;0;15824
2324;2702;0;69860
2324;2787;0;2405766.88
2324;3093;0;1000
2324;310;0;24200
2324;3222;0;61490
2324;3881;0;111900
2324;4426;0;297600
2324;4523;0;435200
2324;535;0;79800
2324;881;0;39035
2324;893;0;124600
2329;2037;0;103965
2329;2960;0;3747056
2331;2114;0;0
236;3147;0;7101323.01
236;53;0;19900
236;543;0;799.92
2371;2571;0;9010770.13
2371;3147;0;2269288.38
2371;4190;0;474200
2371;4523;0;23100
2373;1933;0;1317350
2373;2702;0;1973000
2373;3541;0;742800
2373;3672;0;280100
2374;1003;0;376425
2374;1177;0;365400
2374;1445;0;2700
2374;15;0;256.26
2374;1961;0;2683300
2374;242;0;494500
2374;2663;0;19300
2374;2702;0;16500
2374;2824;0;604400
2374;296;0;57701300
2374;3099;0;692600
2374;310;0;34855960.52
2374;3201;0;20212300
2374;3222;0;87671100
2374;3304;0;21892900
2374;3448;0;2637200
2374;3580;0;2378500
2374;3793;0;58795400
2374;4159;0;3509300
2374;4221;0;982312.5
2374;4553;0;120000
2374;5000;0;2711700
2374;5288;0;279296084.54
2374;964;0;33750400
2381;1600;0;26010
2381;2168;0;892711
2381;3106;0;35900
2381;3918;0;105700
239;1185;0;1163900
239;1345;0;49800
239;1445;0;628216
239;2702;0;35000
239;279;0;6200
239;3093;0;10000
239;3157;0;843100
239;3297;0;2427200
239;3793;0;112600
239;397;0;293300
239;4523;0;1858700
239;54;0;385900
239;545;0;871267.5
239;56;0;419915
239;687;0;16463831.6
239;815;0;237400
239;823;0;878304
2393;1064;0;1e+05
2393;3147;0;22000
2393;964;0;10400
2397;140;0;29200
2397;1529;0;138098
2397;1711;0;2145
2397;2663;0;2237729
2397;3222;0;22529
2399;1963;0;1033.32
240;2702;0;15577307
240;824;0;3025850.12
242;2305;0;7206300
242;2374;0;2589600
242;3586;0;4573700
242;4159;0;1364800
242;4227;0;3984100
242;4328;0;2596700
242;4767;0;948800
242;5000;0;2088340.43
242;5125;0;153300
242;5288;0;13100
242;5454;0;157033.24
242;955;0;3705435.11
2435;1064;0;425313.2
2435;1600;0;360220
2435;2227;0;906300
2435;2439;0;36600
2435;2663;0;129600
2435;2702;0;939100
2435;2787;0;1372500
2435;3002;0;0
2435;310;0;980300
2435;3144;0;215000
2435;3147;0;1586500
2435;43;0;108680
2435;4454;0;10678200
2435;4520;0;93300
2435;4523;0;286200
2435;4946;0;208415.68
2435;5288;0;2591800
2435;944;0;122700
2435;964;0;200
2439;1003;0;451200
2439;143;0;965700
2439;1600;0;334800
2439;2231;0;3040100
2439;2571;0;471200
2439;2702;0;908000
2439;2822;0;40300
2439;3147;0;19630953.5
2439;3539;0;201100
2439;3718;0;72170
2439;4156;0;1019096
2439;4291;0;30400
2439;4358;0;2368200
2439;4925;0;171800
2439;5288;0;634100
2439;85;0;16100
2439;952;0;556100
2441;3200;0;267520
2449;1003;0;17500
2449;114;0;0
2449;1269;0;2829668.84
2449;1303;0;5114000
2449;1600;0;11948308.66
2449;1690;0;7980
2449;1854;0;2001800
2449;1943;0;16807316.88
2449;2037;0;2400
2449;2094;0;186959.35
2449;2242;0;24450
2449;2381;0;34575
2449;2702;0;14500
2449;2710;0;17187680
2449;279;0;59800
2449;2832;0;258960
2449;3106;0;511520
2449;3157;0;9195811
2449;3222;0;1832130.86
2449;3360;0;32100
2449;3407;0;145840
2449;3718;0;2283000
2449;3881;0;206370
2449;3982;0;338200
2449;4124;0;486700
2449;4156;0;923600
2449;4159;0;11000
2449;4232;0;10200
2449;4523;0;88900
2449;4628;0;106205
2449;481;0;141100
2449;556;0;502900
2449;685;0;2213800
2449;85;0;3323300
2467;2599;0;66147.18
2501;1961;0;14522500
2501;2114;0;0
2501;2702;0;34900
2501;2877;0;105300
2501;3793;0;2249000
2501;3881;0;12259800
2501;4083;0;430000
2501;4946;0;67500
2501;536;0;436000
2501;687;0;10000
2505;3147;0;390993.12
2505;3493;0;290037.66
2507;1768;0;114800
2507;2085;0;256300
2507;240;0;335100
2507;2639;0;411458.85
2507;2702;0;1869461.81
2515;1309;0;10700
2515;2381;0;51084
2531;3418;0;320
254;410;0;58100
256;1006;0;172843.44
256;1389;0;0
256;1961;0;6848400
256;2891;0;3099.41
256;612;0;60800
2571;3147;0;1415582.29
2571;543;0;655900
2573;2441;0;101103.7
2573;2764;0;164700
2573;2993;0;47500
2573;3200;0;252869.6
2574;165;0;358500
2574;2374;0;4261400
2574;3093;0;12925700
2574;3304;0;4623400
2574;3401;0;1052220
2574;3881;0;11900
2574;5288;0;4900
2581;15;0;22100
2581;1600;0;1445438.24
2581;2039;0;0
2581;2168;0;10900
2581;2702;0;29900
2581;3106;0;43565
2581;3881;0;15090
2581;4232;0;4700
2581;4523;0;100
259;3304;0;54800
259;4523;0;216800
259;5288;0;11785500
2593;1003;0;191200
2593;1269;0;490900
2593;1286;0;12300
2593;1565;0;177792.3
2593;1600;0;2500
2593;165;0;432800
2593;2531;0;5800
2593;2637;0;7300
2593;2663;0;384215.4
2593;310;0;23300
2593;3147;0;4922600
2593;3222;0;33938100
2593;4327;0;2442200
2593;4523;0;4600
2593;952;0;969700
2597;2663;0;129200
2597;2702;0;309700
2597;3222;0;174565.2
263;85;0;9780.26
2637;1600;0;26325
2637;2302;0;14760
2637;2505;0;1900
2637;2822;0;11133794
2637;310;0;170170
2637;3147;0;426657.81
2637;3539;0;16260
2637;3580;0;190000
2637;3909;0;100
2637;395;0;18800
2639;1071;0;104800
2639;1397;0;737000
2639;1496;0;273200
2639;1589;0;300200
2639;1961;0;1500
2639;2010;0;364900
2639;2085;0;9063945
2639;2304;0;319700
2639;2702;0;1664262.56
2639;2960;0;1120700
2639;3149;0;118223.64
2639;3200;0;193500
2639;3353;0;104300
2639;3718;0;1208500
2639;3759;0;350100
2639;4088;0;184700
2639;58;0;180900
2639;954;0;566968
2647;1600;0;0
2647;2515;0;5865900
2659;1003;0;958500
2659;1178;0;48500
2659;1427;0;1257210
2659;1529;0;181900
2659;1600;0;305400
2659;1711;0;1234352.8
2659;1961;0;7840
2659;2094;0;342000
2659;2160;0;799200
2659;2181;0;16990600
2659;2324;0;69067700
2659;2702;0;2160441
2659;2787;0;18309
2659;279;0;286500
2659;2822;0;39300
2659;2993;0;187600
2659;3093;0;9e+05
2659;310;0;106100
2659;3106;0;339340
2659;3171;0;128500
2659;3222;0;377700
2659;3259;0;2522200
2659;361;0;180000
2659;388;0;285000
2659;410;0;0
2659;4118;0;1500000
2659;4523;0;17700
2659;4946;0;7830035
2659;536;0;465000
2659;537;0;31825
2659;54;0;4505.53
2659;8;0;67400
2659;85;0;34800
2659;944;0;452100
2659;959;0;100062
2663;1177;0;750
2663;1389;0;23823600
2663;140;0;353700
2663;1529;0;622968
2663;1711;0;13750862.96
2663;2112;0;1161500
2663;236;0;40300
2663;2397;0;408600
2663;2597;0;735580
2663;2725;0;557266
2663;2787;0;565553.8
2663;3016;0;9407756.88
2663;3171;0;626648036.7
2663;3222;0;8086511.47
2663;3323;0;74580
2663;3371;0;428700
2663;3418;0;60200
2663;3644;0;1861400
2700;1931;0;385200
2700;2008;0;1935600
2700;2637;0;94500
2700;2822;0;4887470
2700;3098;0;3165000
2700;310;0;47800
2700;3147;0;445500
2700;3222;0;814800
2700;3881;0;352400
2700;5004;0;2910700
2700;5288;0;9600
2702;1001;0;235800
2702;1003;0;5045729.09
2702;1006;0;338600
2702;1017;0;888400
2702;103;0;103541450.89
2702;1063;0;0
2702;1064;0;745441900
2702;1071;0;7545336.58
2702;1116;0;240900
2702;1121;0;20949500
2702;114;0;307395.84
2702;1160;0;13553200
2702;1177;0;2135200
2702;1185;0;2461247.42
2702;1228;0;2872500
2702;1242;0;137400
2702;1269;0;3659808266.01
2702;1286;0;159700
2702;1287;0;14144500
2702;1294;0;4294781.88
2702;1309;0;126980
2702;1372;0;73321599.99
2702;1389;0;25200
2702;1397;0;467732506.95
2702;1427;0;899866969.1
2702;1445;0;326453454
2702;148;0;18477300
2702;1488;0;0
2702;1496;0;24392495.1
2702;15;0;50111812
2702;1524;0;78241900
2702;1529;0;106169832
2702;1531;0;528846304.59
2702;1565;0;1162800
2702;1589;0;128735680
2702;1600;0;2617185178.55
2702;164;0;58561400
2702;165;0;36643700
2702;1656;0;194661955.54
2702;1680;0;179517851.84
2702;1690;0;2181500
2702;1711;0;24642500
2702;1766;0;4042400
2702;1768;0;135287693.93
2702;1793;0;126250700
2702;1853;0;1045860.83
2702;1933;0;20268900.85
2702;1943;0;91777000
2702;1956;0;10934700
2702;1961;0;19828600
2702;199;0;3559500
2702;2008;0;8376000
2702;2010;0;22151356.69
2702;2019;0;5276200
2702;2037;0;8934400
2702;2085;0;43521444.56
2702;2086;0;21909400
2702;2114;0;41345000
2702;2159;0;52544893.19
2702;2181;0;3195100
2702;2186;0;689000
2702;2227;0;10229700
2702;2233;0;13030778.61
2702;2254;0;21722231.8
2702;2298;0;178500
2702;2304;0;266903488.4
2702;2305;0;735300
2702;2312;0;11137200
2702;2373;0;4494745
2702;2374;0;18377300
2702;240;0;6489027.22
2702;242;0;1112358.76
2702;2435;0;586300
2702;2441;0;4593514.54
2702;2449;0;48700
2702;249;0;275587.65
2702;2501;0;28114200
2702;2507;0;7800054.78
2702;2573;0;2926400
2702;2581;0;3482400
2702;2597;0;15300
2702;2637;0;1229800
2702;2639;0;27160538.63
2702;2647;0;12787100
2702;2659;0;9026541
2702;2663;0;190337800
2702;2725;0;888800
2702;2764;0;3668161.4
2702;2783;0;1899700
2702;2787;0;373300
2702;279;0;32965888
2702;2818;0;768700
2702;2822;0;37752800
2702;2824;0;54844765.33
2702;2832;0;93700
2702;2881;0;833800600
2702;2883;0;167298965.16
2702;2938;0;12868075.08
2702;296;0;958113200
2702;2988;0;174258500
2702;2993;0;221220544.26
2702;3002;0;1274700
2702;3016;0;95306300
2702;3041;0;81315481.48
2702;3068;0;5500
2702;3093;0;1891421100
2702;3098;0;15171210.93
2702;3099;0;37266800
2702;310;0;100439984.49
2702;3106;0;20070809.99
2702;3144;0;7256100
2702;3147;0;1618174104.93
2702;3149;0;5565930.7
2702;315;0;3363300
2702;3157;0;1316600
2702;3171;0;15536700
2702;3200;0;157736220.98
2702;3222;0;981138209.74
2702;3246;0;12059500
2702;3249;0;3090100
2702;3259;0;1983900
2702;3269;0;49000446
2702;328;0;330500
2702;329;0;21873300
2702;3297;0;5658800
2702;3300;0;3195700
2702;3302;0;8174606.59
2702;3304;0;29975400
2702;3311;0;1048400
2702;3351;0;718300
2702;3353;0;73645804.21
2702;3354;0;3281600
2702;3360;0;277500
2702;3400;0;241632105
2702;3401;0;24368900
2702;3445;0;2430600
2702;3447;0;16522445
2702;3495;0;133942481.07
2702;3539;0;10460696
2702;3541;0;41834245.21
2702;3548;0;417635
2702;3558;0;5673600
2702;3580;0;25520200
2702;3585;0;4102407.86
2702;3586;0;91261000
2702;3592;0;1989800
2702;361;0;704000
2702;3628;0;34506902.45
2702;3635;0;1241207.2
2702;3644;0;241900
2702;3667;0;79019900
2702;3672;0;1427300
2702;368;0;431100
2702;3716;0;148400
2702;3718;0;832338359.82
2702;3754;0;2430300
2702;3757;0;31131300
2702;3759;0;50613763.53
2702;3793;0;52742708.52
2702;3798;0;288416001.2
2702;3799;0;81302300
2702;3836;0;22715168.93
2702;3869;0;4249800
2702;3875;0;6500
2702;3881;0;550569075.18
2702;3909;0;12045563.72
2702;3911;0;161048361.71
2702;3942;0;54602100
2702;3948;0;31419527.15
2702;395;0;1371300
2702;397;0;1608000
2702;398;0;7694713.05
2702;3982;0;16110500
2702;3984;0;41097255.32
2702;4019;0;4166000
2702;4054;0;63094346
2702;4088;0;36220305.44
2702;410;0;34138200
2702;4124;0;12431281.82
2702;415;0;2342300
2702;4156;0;1269909
2702;4158;0;9349843.98
2702;4159;0;145852100
2702;4192;0;39413006.6
2702;4226;0;114663860
2702;4227;0;1413500
2702;4255;0;5227300
2702;4261;0;8063900
2702;4288;0;132286861.2
2702;4299;0;8124800
2702;43;0;46854250
2702;4327;0;451444600
2702;4328;0;420736136.4
2702;4360;0;153252
2702;4393;0;3686500
2702;44;0;67696700
2702;4421;0;13527100
2702;4426;0;129636159.6
2702;4454;0;3762600
2702;4459;0;2191819.68
2702;4460;0;59300
2702;4498;0;2655500
2702;4523;0;265168726.19
2702;4558;0;31775786.81
2702;461;0;900
2702;4653;0;558700
2702;4736;0;529951485.48
2702;4763;0;447100
2702;4767;0;2987300
2702;4788;0;3103100
2702;4792;0;3443000
2702;481;0;65491300
2702;4813;0;19070300
2702;4867;0;18225500
2702;4946;0;1670564300
2702;4996;0;264500
2702;5000;0;135717800
2702;5004;0;3575600
2702;5047;0;936300
2702;5087;0;231100
2702;5106;0;16477100
2702;511;0;2435300
2702;5125;0;4370900
2702;514;0;4929300
2702;5288;0;1694733864.17
2702;535;0;3733357.9
2702;5356;0;94040700
2702;536;0;66252223.22
2702;537;0;10209900
2702;54;0;12925100
2702;5486;0;101098800
2702;5518;0;321205100
2702;5550;0;62526109.76
2702;5566;0;7311700
2702;558;0;380600
2702;56;0;914100
2702;5615;0;1100
2702;5631;0;331660
2702;5679;0;3990000
2702;5756;0;31600
2702;5783;0;235000
2702;58;0;1918052.21
2702;624;0;13961500
2702;657;0;22912100
2702;687;0;129135809.76
2702;746;0;0
2702;790;0;2827488100
2702;815;0;694532462
2702;824;0;121157549.31
2702;85;0;63410859.4
2702;893;0;4087500
2702;944;0;481700
2702;945;0;13166700
2702;952;0;520058400
2702;954;0;267483675.71
2702;955;0;11052200
2702;959;0;71497200.02
2702;964;0;202059761.45
2710;114;0;6500
2710;1309;0;304558540
2710;1600;0;1991560
2710;1961;0;1238515
2710;2019;0;1197000
2710;2094;0;29843286.66
2710;2168;0;10831500
2710;2449;0;1448213.8
2710;2647;0;3955.6
2710;2663;0;1793315
2710;2832;0;22025058.37
2710;3002;0;638118
2710;3106;0;2581334.24
2710;3157;0;1868784.9
2710;3502;0;29160
2710;3718;0;858300
2710;410;0;43500
2710;4164;0;-351000
2710;4432;0;0
2710;833;0;322600
2710;85;0;141011900
2725;1389;0;51600
2725;2663;0;875591.32
2725;3157;0;29000
2725;3171;0;11200
2725;3222;0;100
2762;3147;0;827900
2762;543;0;118264.51
2764;2441;0;1304800
2764;2573;0;977599
2764;3200;0;297183.8
2765;3147;0;174800
2765;5288;0;6266600
2772;103;0;224700
2772;1309;0;343000
2772;1600;0;5681081.71
2772;1943;0;72070
2772;2094;0;12000
2772;2114;0;32395
2772;2168;0;12936
2772;2312;0;605000
2772;2381;0;40595.94
2772;2449;0;155900
2772;2702;0;3642500
2772;2710;0;50670
2772;279;0;0
2772;2832;0;1878340
2772;2891;0;237116.43
2772;3106;0;783000
2772;3147;0;21100
2772;3157;0;3682125
2772;3222;0;1481542.56
2772;3259;0;1027177
2772;3360;0;655839.01
2772;3502;0;283340
2772;3548;0;23600
2772;3592;0;18150540
2772;3601;0;127017
2772;3679;0;4477.5
2772;3718;0;6611300
2772;3766;0;78600
2772;3836;0;1246525
2772;3881;0;1262667
2772;3955;0;19900
2772;4025;0;123450315
2772;4333;0;70
2772;4426;0;6127803
2772;4658;0;61354458
2772;4736;0;50000
2772;5028;0;50760
2772;5288;0;3449300
2772;54;0;7600
2772;75;0;16900
2772;760;0;2255
2772;85;0;2436519
2772;881;0;0
2783;114;0;26797.32
2783;1160;0;10338300
2783;3222;0;272900
2783;3881;0;79600
2783;4523;0;81500
2783;657;0;11505700
2783;678;0;100
2787;1529;0;138600
2787;1711;0;122190
2787;2037;0;48400
2787;2663;0;160330
2787;3171;0;17050900
2787;3222;0;5255512
2787;461;0;4418200
279;104;0;407200
279;114;0;0
279;1445;0;1975400
279;15;0;31200
279;1600;0;177500
279;237;0;24100
279;3222;0;444700
279;3360;0;2700
279;3601;0;988000
279;397;0;7800
279;3982;0;29300
279;42;0;19400
279;436;0;234076.72
279;4996;0;5659100
279;5288;0;1894375
279;54;0;5307040
279;624;0;4616605
279;687;0;2234100
2818;1529;0;7552700
2818;1600;0;256800
2818;164;0;491300
2818;165;0;2303500
2818;1943;0;1105900
2818;199;0;264100
2818;2037;0;13272500
2818;2114;0;1102900
2818;2312;0;1176000
2818;236;0;398300
2818;2702;0;8702500
2818;2877;0;460000
2818;2891;0;1571500
2818;2960;0;4909700
2818;3002;0;1134400
2818;310;0;282586.92
2818;3144;0;250000
2818;328;0;27300
2818;3718;0;2533600
2818;3754;0;1150000
2818;3793;0;462000
2818;387;0;2698700
2818;4019;0;506500
2818;4083;0;138300
2818;410;0;650100
2818;4159;0;18182300
2818;4192;0;175100
2818;4328;0;15202800
2818;4426;0;6502700
2818;4520;0;120000
2818;4523;0;6047800
2818;4736;0;250000
2818;4946;0;12309025
2818;536;0;395100
2818;687;0;3088100
2818;761;0;3006800
2818;790;0;484500
2822;114;0;168300
2822;15;0;5400
2822;2008;0;1904878.44
2822;2505;0;24570
2822;2637;0;1170390.14
2822;2700;0;16542.18
2822;2991;0;285390
2822;310;0;453110
2822;3147;0;5615513.8
2822;3222;0;1056000
2822;3300;0;1900800
2822;3493;0;14900
2822;3881;0;5336300
2822;3946;0;29100
2822;395;0;1235000
2822;4523;0;367956.5
2822;959;0;2022800
2824;2573;0;4107800
2824;2702;0;77477195.98
2824;2993;0;7586600
2824;3269;0;17194400
2824;3495;0;96342.21
2824;3718;0;142800
2824;3911;0;1138900
2824;954;0;2443100
2832;1309;0;6790
2832;1336;0;111500
2832;1600;0;844733.89
2832;2019;0;134640
2832;2647;0;30545
2832;2702;0;874300
2832;2710;0;9148948
2832;2772;0;46300
2832;279;0;297
2832;3002;0;109462.5
2832;3147;0;1061274
2832;3157;0;6519169.6
2832;3259;0;755460
2832;3548;0;18700
2832;3881;0;8992.86
2832;3990;0;177140
2832;4333;0;12699
2832;4523;0;300941.6
2832;5071;0;65247
2832;706;0;749280
2832;85;0;280347
2842;103;0;734400
2842;1793;0;38900
2842;2107;0;2128200
2842;2393;0;10614800
2842;2702;0;0
2842;2901;0;2925700
2842;296;0;1647900
2842;3116;0;3711000
2842;3222;0;1282480
2842;3371;0;12179900
2842;3495;0;4001500
2842;388;0;6e+05
2842;4867;0;1838500
2842;536;0;22000
2842;945;0;155000
2849;15;0;24200
2849;1713;0;0
2849;2039;0;13039.43
2877;1178;0;57329500
2877;1287;0;626912
2877;140;0;153700
2877;1445;0;22100
2877;1529;0;203500
2877;2004;0;1908000
2877;2501;0;13197710
2877;2702;0;1245615.76
2877;279;0;105625.6
2877;3002;0;281300
2877;3016;0;7900
2877;3093;0;15600
2877;310;0;74999
2877;3147;0;9589100
2877;3222;0;5800
2877;3259;0;46100
2877;328;0;203200
2877;3323;0;308232
2877;3580;0;6939000
2877;3583;0;1591600
2877;361;0;3602900
2877;3713;0;180000
2877;3793;0;460600
2877;3942;0;290000
2877;4454;0;420100
2877;4558;0;308400
2877;4736;0;3000
2877;4788;0;247500
2877;5288;0;0
2877;536;0;14587700
2877;54;0;122400
2877;612;0;0
2877;657;0;592500
2877;790;0;125800
2877;815;0;1123668
2877;85;0;129592
2881;2008;0;382729.6
2881;2302;0;46800
2881;2571;0;260413.23
2881;2936;0;501675
2881;3147;0;2872125.7
2881;3249;0;730015.28
2881;3351;0;43300
2881;3670;0;1400
2881;3909;0;20100
2881;395;0;466.62
2881;3982;0;500
2881;4523;0;1073500
2881;4589;0;574912
2881;543;0;270500
2881;952;0;4900
2883;2304;0;169500
2883;2573;0;34930
2883;2702;0;3806745.18
2884;1445;0;73200
2884;1600;0;55600
2884;1934;0;266900
2884;279;0;100
2884;3147;0;181300
2884;5288;0;2609977.9
2891;1006;0;16500
2891;1309;0;4492457.2
2891;148;0;0
2891;1600;0;17525499.93
2891;2312;0;96900
2891;2702;0;2169600
2891;3002;0;1415670
2891;3157;0;34800
2891;3259;0;1000
2891;3360;0;26300
2891;3592;0;2910
2891;3719;0;223500
2891;3793;0;4245300
2891;4460;0;2255000
2891;881;0;127500
2901;114;0;0
2901;148;0;1881
2901;15;0;3448500
2901;1600;0;9809900
2901;1656;0;6435
2901;2227;0;21370300
2901;2571;0;2618400
2901;2593;0;24735090
2901;2702;0;9754900
2901;2822;0;39900
2901;310;0;6200
2901;3200;0;5645900
2901;3222;0;11884400
2901;328;0;1904100
2901;329;0;257200
2901;410;0;1318600
2901;4159;0;198400
2901;4393;0;17134600
2901;44;0;155000
2901;4523;0;9600
2901;4736;0;170000
2901;4740;0;1068200
2901;4767;0;18846400
2901;5288;0;3188400
2901;556;0;1988400
2901;815;0;472400
2901;959;0;1558300
2901;964;0;3574400
2936;2571;0;7357900
2936;2881;0;2426750
2936;3249;0;1864400
2936;3351;0;2358000
2936;952;0;2350250
2938;1933;0;180286.05
2938;2702;0;4590613.11
2938;4019;0;260700
2939;3304;0;762100
2939;3881;0;37700
2946;1600;0;30600
2946;2019;0;130600
2946;2168;0;0
2946;2515;0;697632
2946;3106;0;42217
2946;4333;0;759600
2946;5288;0;280700
2956;1427;0;6089500
2956;1529;0;70700
2956;1600;0;900
2956;1956;0;334200
2956;2399;0;0
2956;279;0;28700
2956;3099;0;32700
2956;3147;0;267200
2956;4156;0;200
2956;536;0;1948600
2956;54;0;4000
296;1003;0;1120000
296;103;0;51121.05
296;104;0;173962.8
296;1063;0;4700
296;1064;0;41588300
296;1080;0;22500
296;1121;0;942200
296;1132;0;147700
296;114;0;0
296;1160;0;2211575.2
296;1177;0;4160100
296;1178;0;147900
296;1269;0;62274750
296;1286;0;1000
296;1287;0;190000
296;1309;0;5817100
296;1336;0;133167
296;1397;0;67596300
296;140;0;3107452.52
296;1404;0;5500
296;1427;0;17650034
296;1445;0;60167628.27
296;15;0;3049500
296;1524;0;7158500
296;1529;0;2602701.92
296;1600;0;45333049
296;1623;0;34200
296;164;0;444300
296;165;0;3308800
296;1690;0;930700
296;1793;0;57388800
296;1961;0;159520
296;2008;0;4000
296;202;0;2033700
296;2037;0;2556300
296;2039;0;252264
296;2086;0;20800
296;2114;0;3100
296;2181;0;4659800
296;2254;0;92736580
296;227;0;0
296;2302;0;1610880
296;2304;0;11714600
296;2374;0;1858100
296;2397;0;699600
296;2507;0;357500
296;2574;0;2818900
296;2659;0;18646700
296;2702;0;188688983.78
296;2764;0;179100
296;2772;0;1384848
296;2787;0;1805700
296;279;0;4555000
296;2822;0;42100
296;2842;0;2414800
296;2877;0;7616780
296;2956;0;138200
296;2960;0;22700
296;3002;0;126600
296;3064;0;11127300
296;3093;0;63750
296;310;0;1100012.08
296;3147;0;492325330
296;315;0;124525
296;3171;0;76000
296;3200;0;76900
296;3222;0;9361620.4
296;329;0;999780
296;3304;0;31500
296;3351;0;327300
296;3360;0;1425300
296;3371;0;1902928
296;3493;0;60500
296;3539;0;254015
296;3558;0;5700
296;3580;0;98152600
296;3667;0;14410100
296;3679;0;234100
296;3718;0;15032400
296;3793;0;141332800
296;3836;0;915300
296;387;0;13600
296;3872;0;296000
296;3881;0;179500200
296;3949;0;293491.73
296;3984;0;1288800
296;4020;0;4142300
296;4054;0;337700
296;410;0;574100
296;415;0;2063344.68
296;4156;0;1649100
296;4158;0;27900
296;4159;0;2706700
296;4333;0;47200
296;4388;0;510000
296;4393;0;192500
296;4520;0;216143600
296;4523;0;62162100
296;4553;0;19957400
296;4564;0;213000
296;4589;0;346414.5
296;4736;0;5040378720
296;481;0;7526200
296;4867;0;21252600
296;4892;0;6454100
296;4946;0;1780000
296;5000;0;1457700
296;5028;0;100
296;518;0;381159.72
296;5288;0;38468300
296;536;0;37445800
296;54;0;2882400
296;543;0;97100
296;5454;0;83100
296;5486;0;140411000
296;5518;0;137600
296;556;0;0
296;565;0;1858000
296;5679;0;671500
296;5783;0;707800
296;58;0;2589600
296;595;0;5723500
296;687;0;41969600
296;746;0;200400
296;75;0;0
296;790;0;33186400
296;815;0;14108200
296;85;0;4172395.79
296;927;0;20800
296;959;0;51038384.98
296;964;0;1349400
2960;1445;0;0
2960;1529;0;397400
2960;1711;0;63193.68
2960;1961;0;108394.63
2960;2186;0;3422900
2960;227;0;511800
2960;2397;0;1679670.3
2960;2663;0;49212380
2960;279;0;56028100
2960;3171;0;12668100
2960;3222;0;8893576.62
2960;3558;0;476321500
2960;3793;0;338119800
2960;944;0;28554300
2960;964;0;16144800
2988;1006;0;564500
2988;1287;0;2844200
2988;15;0;6100
2988;1529;0;17784300
2988;1600;0;75000
2988;1769;0;864600
2988;2227;0;53275200
2988;2787;0;3800400
2988;296;0;10366000
2988;3041;0;8838600
2988;3093;0;25100
2988;3106;0;112350
2988;3147;0;429900
2988;3157;0;0
2988;3222;0;21145800
2988;3311;0;891800
2988;3539;0;4681100
2988;3541;0;3185400
2988;3580;0;310574133.5
2988;3754;0;20765298.24
2988;3793;0;970600
2988;3881;0;33300
2988;397;0;174200
2988;4118;0;800
2988;4153;0;215400
2988;4221;0;160000
2988;4255;0;1348700
2988;4426;0;327084
2988;4523;0;28700
2988;4558;0;52437648.85
2988;4586;0;2567118.55
2988;4736;0;2734300
2988;4788;0;620536100
2988;4946;0;10840000
2988;654;0;8102600
2988;790;0;1983400
2988;815;0;111635375.95
2991;2231;0;49100
2991;3147;0;593886.73
2993;1006;0;15225
2993;2441;0;6222100
2993;2702;0;370553.09
2993;2764;0;569200
2993;3098;0;489277.2
2993;3200;0;2445898.17
2993;3672;0;87776.01
2993;3948;0;195600
2993;4088;0;93879
2993;4426;0;174400
2993;4523;0;474900
3002;1177;0;0
3002;1286;0;808600
3002;1600;0;1322537.26
3002;2019;0;18810
3002;229;0;6891700
3002;2312;0;125820
3002;2772;0;-185464.15
3002;2891;0;1894252
3002;3106;0;4572.95
3002;3222;0;421800
3002;3259;0;6276700
3002;3360;0;1527400
3002;3407;0;16400
3002;3539;0;1086612.3
3002;3718;0;2180200
3002;3799;0;2178700
3002;3881;0;274500
3002;4736;0;5383800
3002;5071;0;25000
3002;8;0;16517900
3002;815;0;7074291.48
3002;85;0;490
3016;1160;0;747800
3016;1389;0;128300
3016;1488;0;0
3016;1600;0;36900
3016;2597;0;20600
3016;2663;0;74949300
3016;3171;0;270600
3016;3222;0;6432502.82
3016;3304;0;1757600
3016;744;0;1228917.6
3016;85;0;860200
3016;964;0;355800
3041;1003;0;5049
