id;name;year;xcor;ycor;country;gdp;sector28;sector41;sector46;sector64;sector68;sector0;sector10;sector20;sector22;sector26;sector27;sector31;sector35;sector43;sector47;sector52;sector58;sector62;sector70;sector73;sector79;sector95;sector9;sector21;sector56;sector2;sector8;sector13;sector82;sector1;sector3;sector6;sector14;sector17;sector19;sector25;sector30;sector32;sector36;sector45;sector49;sector50;sector51;sector61;sector66;sector71;sector72;sector74;sector77;sector78;sector85;sector94;sector96;sector7;sector11;sector23;sector65;sector18;sector15;sector29;sector59;sector80;sector81;sector33;sector42;sector55;sector12;sector53;sector93;sector24;sector38;sector60;sector63;sector69;sector39;sector86;sector92;sector84;sector87;sector16;sector37;sector90;sector91;sector97;sector5;sector88;sector98;sector99;sector75
39;Pamplona/Iruña;2013;-1.62569177509753;42.9188060250543;10;7187239526.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;686481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39;Pamplona/Iruña;2016;-1.62569177509753;42.9188060250543;10;7395148492.8;0;0;0;0;0;2625949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40;Badajoz;2010;-6.90218099187308;38.8310747705532;10;970845098.666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40;Badajoz;2013;-6.90218099187308;38.8310747705532;10;985675191.466667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40;Badajoz;2016;-6.90218099187308;38.8310747705532;10;1000505284.26667;0;0;0;0;0;28436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41;Córdoba;2010;-4.73968896879534;37.8716710485337;10;2242163925.33333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41;Córdoba;2013;-4.73968896879534;37.8716710485337;10;2306148795.73333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41;Córdoba;2016;-4.73968896879534;37.8716710485337;10;2370133666.13333;0;0;0;0;0;17090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42;Elche/Elx;2010;-0.651281374267925;38.2404731339494;10;1786251690.66667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42;Elche/Elx;2013;-0.651281374267925;38.2404731339494;10;1840162269.86667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42;Elche/Elx;2016;-0.651281374267925;38.2404731339494;10;1894072849.06667;0;0;0;0;0;674311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43;Jerez de la Frontera;2010;-5.98059640327851;36.692525808271;10;2044244650.66667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43;Jerez de la Frontera;2013;-5.98059640327851;36.692525808271;10;2099549917.86667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43;Jerez de la Frontera;2016;-5.98059640327851;36.692525808271;10;2154855185.06667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44;Albacete;2010;-1.81031164202328;38.974762509626;10;1461798272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44;Albacete;2013;-1.81031164202328;38.974762509626;10;1509810944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44;Albacete;2016;-1.81031164202328;38.974762509626;10;1557823616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45;Tampere;2010;23.9099602265392;61.6102312585674;11;1565740544;0;0;0;0;0;0;0;0;1082300;5947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45;Tampere;2013;23.9099602265392;61.6102312585674;11;1636308070.4;50279;0;0;0;0;0;0;0;1457800;0;0;0;0;62968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14374;0;0;0;0;0;0;0;0;0;0;0
45;Tampere;2016;23.9099602265392;61.6102312585674;11;1706875596.8;0;0;0;0;0;3572718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46;Kuopio;2010;27.7465375819194;62.8284003461794;11;739955221.333333;295387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108364;0;0;0;0;0;0;0;0;0;0;0;0;14853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46;Kuopio;2013;27.7465375819194;62.8284003461794;11;784045435.733333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121654;0;0;0;0;0;0;0;0;0;0;0;0;8374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46;Kuopio;2016;27.7465375819194;62.8284003461794;11;828135650.133333;0;0;0;0;0;362708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47;Jyväskylä;2010;25.6359503246401;62.214704271231;11;893220928;1797000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47;Jyväskylä;2013;25.6359503246401;62.214704271231;11;947713600;0;0;14196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47;Jyväskylä;2016;25.6359503246401;62.214704271231;11;1002206272;0;0;0;0;0;115832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48;Paris;2010;2.33343151835815;48.8522492265329;12;316875427434.667;159373;730817;30796150;50984549;218813;0;167934;10612390;709838;8546774;5605305;0;1534415;1911619;4870255;4703028;1999604;5736255;31961109;1795853;1549139;0;0;4142709;1123265;0;0;72554;1474938;0;0;139000;654694;481916;1950422;1472617;811954;0;4172049;16664129;384773;335002;15823673;11693773;3764623;3948291;36836;87620;4259382;292282;33;0;341465;0;191000;6076156;188852366;8656;0;115473412;143258;0;26808;51859;3645551;139635;920682;15967000;0;1946600;500598;318284;111231;1580;0;0;0;0;0;75942;0;13565;0;0;0;0;0;0;0
48;Paris;2013;2.33343151835815;48.8522492265329;12;329875436407.467;185886;722178;30870497;89683457;269265;0;523842;12057850;96093;5872030;1205846;118551;2488430;1665014;4539910;6808686;2014935;5423750;3733369;1107078;1114968;0;0;1964678;9534;0;0;0;687975;0;0;5018;526625;1115936;1533246;3643062;3911766;0;4038313;1026265;612721;70387;14941410;2527292;4729581;997729;197904;128378;3087781;250791;15681;0;365254;0;0;119720;157718228;12050;8123;84944861;506180;0;41927;113309;2778565;237694;1127696;15256459;0;982786;446169;379840;78793;190105;15201000;0;1256111;0;0;0;77181;13652;0;0;0;0;0;0;0
48;Paris;2016;2.33343151835815;48.8522492265329;12;342875445380.267;0;0;0;0;0;2107076541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49;Lyon;2010;4.90656994658324;45.7577016178174;12;23966356138.6667;176416;0;1477454;6362;11611;0;0;0;78827;41887;3368451;0;0;0;0;86782;75653;21127;28622;9123;69572;0;0;1952673;0;0;0;0;648511;5075;0;0;0;0;0;46035;0;22656;0;1812615;0;0;0;0;1030;93049;24380;0;0;11892;0;0;0;0;0;0;0;0;0;5805000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49;Lyon;2013;4.90656994658324;45.7577016178174;12;24655669521.0667;530241;0;1565750;5622;9594;0;0;0;0;0;277207;19460;0;0;9963;0;257114;0;103;7281;0;0;0;755564;0;0;0;18221;0;7839;0;0;0;0;0;261026;0;90037;0;0;0;0;0;0;1753;141763;0;794024;0;4411;0;0;70;0;0;0;261463;0;0;4552000;0;0;0;0;0;0;0;0;0;0;1066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49;Lyon;2016;4.90656994658324;45.7577016178174;12;25344982903.4667;0;0;0;0;0;23325811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50;Toulouse;2010;1.39036510201478;43.5388912308032;12;12318409386.6667;0;0;22059587;1209;0;0;0;0;0;119892;418096;0;0;103231;0;0;75;8219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50;Toulouse;2013;1.39036510201478;43.5388912308032;12;12864204458.6667;0;0;23756;1963;0;0;0;0;0;0;394345;0;0;101453;0;0;0;72605;24596;0;0;0;0;0;4113;0;0;0;0;0;0;0;0;0;0;0;6426965;0;0;0;0;0;0;19442;0;122552;0;7263;0;2903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50;Toulouse;2016;1.39036510201478;43.5388912308032;12;13409999530.6667;0;0;0;0;0;59584553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51;Bordeaux;2010;-0.694505978148546;44.7940281756174;12;10368593920;0;0;146888;127893;0;0;0;0;0;0;0;0;0;0;0;0;0;198133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135815;35769;0;0;0;0;0;0;0;2238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51;Bordeaux;2013;-0.694505978148546;44.7940281756174;12;10660342374.4;0;0;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;522166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51;Bordeaux;2016;-0.694505978148546;44.7940281756174;12;10952090828.8;0;0;0;0;0;120188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Nantes;2010;-1.5886614689195;47.2512401170674;12;7663189162.66667;0;0;2062745;1;0;0;0;57365;0;0;0;0;0;0;0;0;0;0;579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42934;0;0;0;0;0;0;0;0;0;34393;636471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Nantes;2013;-1.5886614689195;47.2512401170674;12;7797160516.26667;0;0;54964;1649;1385;0;0;51593;36427;503234;0;0;0;0;0;0;0;0;579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62665;0;0;0;3157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Nantes;2016;-1.5886614689195;47.2512401170674;12;7931131869.86667;0;0;0;0;0;1256569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53;Montpellier;2010;3.7735683640223;43.6877249918531;12;4673219498.66667;0;0;0;57471;0;0;0;0;0;19986;0;0;0;0;0;0;6403;541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53;Montpellier;2013;3.7735683640223;43.6877249918531;12;4856863402.66667;0;0;39136;8722;0;0;0;0;0;0;0;0;0;0;0;6794;0;521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53;Montpellier;2016;3.7735683640223;43.6877249918531;12;5040507306.66667;0;0;0;0;0;1804272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54;Saint-Etienne;2010;4.30587392410897;45.4421419709025;12;3422230784;44312;0;0;136;0;0;0;0;25330;31816;0;0;0;3041;0;0;12110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54;Saint-Etienne;2013;4.30587392410897;45.4421419709025;12;3407825715.2;0;0;0;1469;0;0;0;0;0;37964;0;0;0;0;0;0;0;0;32274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54;Saint-Etienne;2016;4.30587392410897;45.4421419709025;12;3393420646.4;0;0;0;0;0;46696535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55;Rennes;2010;-1.75306469555;48.0791500216287;12;3871484074.66667;0;0;12564;0;0;0;0;0;0;0;0;0;0;0;2009572;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55;Rennes;2013;-1.75306469555;48.0791500216287;12;3878766301.86667;71736;0;1281;0;0;0;0;0;0;0;0;0;0;0;854080;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100688;0;0;0;472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55;Rennes;2016;-1.75306469555;48.0791500216287;12;3886048529.06667;0;0;0;0;0;637565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56;Metz;2010;6.17914597467964;49.0808879153303;12;2056230613.33333;45369;0;0;0;0;0;0;138584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1147994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56;Metz;2013;6.17914597467964;49.0808879153303;12;2034705134.93333;35790;0;85937;0;0;0;0;183939;0;0;0;0;0;0;0;32008;0;0;0;0;0;0;0;0;0;0;0;0;13372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56;Metz;2016;6.17914597467964;49.0808879153303;12;2013179656.53333;0;0;0;0;0;2135565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57;Reims;2010;4.04119809171298;49.3214172496853;12;3132403200;0;0;423452;86;0;0;0;0;0;2591;0;0;0;0;0;49855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;511366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57;Reims;2013;4.04119809171298;49.3214172496853;12;3040375296;0;0;66;1000;0;0;0;0;0;3878;0;0;0;0;0;1458;28259;0;28936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;451630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57;Reims;2016;4.04119809171298;49.3214172496853;12;2948347392;0;0;0;0;0;145559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58;Orléans;2010;1.91341130847134;47.8957660760593;12;3149871274.66667;35483;0;0;0;0;0;0;0;31074;0;92980;0;0;0;366288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58;Orléans;2013;1.91341130847134;47.8957660760593;12;3133772509.86667;25955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58;Orléans;2016;1.91341130847134;47.8957660760593;12;3117673745.06667;0;0;0;0;0;597441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;Dijon;2010;5.05768456600059;47.3478233471428;12;3563442005.33333;234589;0;0;168;0;0;0;0;13064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;Dijon;2013;5.05768456600059;47.3478233471428;12;3552468462.93333;8029;0;0;0;0;0;0;35722;12686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
